"No.","Time","MAC timestamp","Source","elevation","Severity level","Service Info PSID","Elevation","Checksum","Protocol","Latitude","Longitude","Destination Port","elevation"
"10771","0.012153","","SiemensI_12:20:0c","-130,-130","","","","","SAE J2735 (2016)","","","","-130,-130"
"10772","0.081065","","SiemensI_12:20:0c","","","0xe0000017","64536","","WSA","407424887","-739302751","",""
"10773","0.000762","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10774","0.099491","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10775","0.100136","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10776","0.011534","","SiemensI_12:17:8c","-160,-160","","","","","SAE J2735 (2016)","","","","-160,-160"
"10777","0.088127","","SiemensI_12:20:0c","-220,-220","","","","","SAE J2735 (2016)","","","","-220,-220"
"10778","0.000866","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10779","0.000649","","SiemensI_12:17:8c","","","0x00008002","700","","WSA","407442378","-739298135","",""
"10780","0.027850","","SiemensI_12:22:28","-220,-220","","","","","SAE J2735 (2016)","","","","-220,-220"
"10781","0.070892","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10782","0.000984","","SiemensI_12:17:8c","","","0xe0000003,0xe0000003,0xe0000003,0xe0000003,0xe0000003","64636","","WSA","407442378","-739298135","",""
"10783","0.005631","","SiemensI_12:17:8c","-200,-200","","","","","SAE J2735 (2016)","","","","-200,-200"
"10784","0.013238","","SiemensI_12:20:0c","-130,-130","","","","","SAE J2735 (2016)","","","","-130,-130"
"10785","0.001532","","SiemensI_12:22:28","","","0xe0000017","64236","","WSA","407425177","-739311200","",""
"10786","0.037338","","fc00::5c88:47ff:fe46:edc4","","Chat,Note","","","","TCP","","","",""
"10787","0.041255","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10788","0.099912","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10789","0.019106","","SiemensI_12:22:28","","","0x00008002","700","","WSA","407425177","-739311200","",""
"10790","0.081015","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10791","0.010483","","SiemensI_12:17:8c","-160,-160","","","","","SAE J2735 (2016)","","","","-160,-160"
"10792","0.034258","","SiemensI_12:20:0c","-220,-220","","","","","SAE J2735 (2016)","","","","-220,-220"
"10793","0.055327","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10794","0.000409","","SiemensI_12:20:0c","","","0x00008002","700","","WSA","407424888","-739302751","",""
"10795","0.027934","","SiemensI_12:22:28","-220,-220","","","","","SAE J2735 (2016)","","","","-220,-220"
"10796","0.071539","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10797","0.000572","","SiemensI_12:17:8c","","","0xe0000017","64636","","WSA","407442378","-739298135","",""
"10798","0.006015","","SiemensI_12:17:8c","-200,-200","","","","","SAE J2735 (2016)","","","","-200,-200"
"10799","0.012291","","SiemensI_12:20:0c","-130,-130","","","","","SAE J2735 (2016)","","","","-130,-130"
"10800","0.080807","","SiemensI_12:20:0c","","","0xe0000017","64536","","WSA","407424887","-739302751","",""
"10801","0.000752","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10802","0.099615","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10803","0.099882","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10804","0.020146","","SiemensI_12:17:8c","-160,-160","","","","","SAE J2735 (2016)","","","","-160,-160"
"10805","0.079738","","SiemensI_12:20:0c","-220,-220","","","","","SAE J2735 (2016)","","","","-220,-220"
"10806","0.000757","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10807","0.029051","","SiemensI_12:22:28","-220,-220","","","","","SAE J2735 (2016)","","","","-220,-220"
"10808","0.070596","","SiemensI_12:17:8c","","","0xe0000003,0xe0000003,0xe0000003,0xe0000003,0xe0000003","64636","","WSA","407442378","-739298135","",""
"10809","0.000757","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10810","0.004350","","SiemensI_12:17:8c","-200,-200","","","","","SAE J2735 (2016)","","","","-200,-200"
"10811","0.014766","","SiemensI_12:20:0c","-130,-130","","","","","SAE J2735 (2016)","","","","-130,-130"
"10812","0.002616","","SiemensI_12:22:28","","","0xe0000017","64236","","WSA","407425177","-739311200","",""
"10813","0.077246","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10814","0.100142","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10815","0.019179","","SiemensI_12:22:28","","","0x00008002","700","","WSA","407425177","-739311200","",""
"10816","0.080701","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10817","0.020925","","SiemensI_12:17:8c","-160,-160","","","","","SAE J2735 (2016)","","","","-160,-160"
"10818","0.022956","","SiemensI_12:20:0c","-220,-220","","","","","SAE J2735 (2016)","","","","-220,-220"
"10819","0.056258","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10820","0.000606","","SiemensI_12:20:0c","","","0x00008002","700","","WSA","407424888","-739302751","",""
"10821","0.027547","","SiemensI_12:22:28","-220,-220","","","","","SAE J2735 (2016)","","","","-220,-220"
"10822","0.071500","","SiemensI_12:17:8c","","","0xe0000017","64636","","WSA","407442378","-739298135","",""
"10823","0.001125","","SiemensI_12:17:8c","","","0xe0000003,0xe0000003,0xe0000003,0xe0000003,0xe0000003","64636","","WSA","407442378","-739298135","",""
"10824","0.000647","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10825","0.014216","","SiemensI_12:17:8c","-200,-200","","","","","SAE J2735 (2016)","","","","-200,-200"
"10826","0.003248","","SiemensI_12:20:0c","-130,-130","","","","","SAE J2735 (2016)","","","","-130,-130"
"10827","0.080865","","SiemensI_12:20:0c","","","0xe0000017","64536","","WSA","407424887","-739302751","",""
"10828","0.000877","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10829","0.099139","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10830","0.100130","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10831","0.018682","","SiemensI_12:17:8c","-160,-160","","","","","SAE J2735 (2016)","","","","-160,-160"
"10832","0.026203","","SiemensI_12:20:0c","-220,-220","","","","","SAE J2735 (2016)","","","","-220,-220"
"10833","0.054977","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10834","0.000765","","SiemensI_12:17:8c","","","0x00008002","700","","WSA","407442378","-739298135","",""
"10835","0.027754","","SiemensI_12:22:28","-220,-220","","","","","SAE J2735 (2016)","","","","-220,-220"
"10836","0.071750","","SiemensI_12:17:8c","","","0xe0000003,0xe0000003,0xe0000003,0xe0000003,0xe0000003","64636","","WSA","407442378","-739298135","",""
"10837","0.000779","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10838","0.012651","","SiemensI_12:17:8c","-200,-200","","","","","SAE J2735 (2016)","","","","-200,-200"
"10839","0.007316","","SiemensI_12:22:28","","","0xe0000017","64236","","WSA","407425177","-739311200","",""
"10840","0.000869","","SiemensI_12:20:0c","-130,-130","","","","","SAE J2735 (2016)","","","","-130,-130"
"10841","0.078263","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10842","0.099871","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10843","0.019273","","SiemensI_12:22:28","","","0x00008002","700","","WSA","407425177","-739311200","",""
"10844","0.080732","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10845","0.018647","","SiemensI_12:17:8c","-160,-160","","","","","SAE J2735 (2016)","","","","-160,-160"
"10846","0.081391","","SiemensI_12:20:0c","-220,-220","","","","","SAE J2735 (2016)","","","","-220,-220"
"10847","0.000605","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10848","0.000734","","SiemensI_12:20:0c","","","0x00008002","700","","WSA","407424888","-739302751","",""
"10849","0.027176","","SiemensI_12:22:28","-220,-220","","","","","SAE J2735 (2016)","","","","-220,-220"
"10850","0.071399","","SiemensI_12:17:8c","","","0xe0000017","64636","","WSA","407442378","-739298135","",""
"10851","0.000700","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10852","0.013511","","SiemensI_12:17:8c","-200,-200","","","","","SAE J2735 (2016)","","","","-200,-200"
"10853","0.003887","","SiemensI_12:20:0c","-130,-130","","","","","SAE J2735 (2016)","","","","-130,-130"
"10854","0.081720","","SiemensI_12:20:0c","","","0xe0000017","64536","","WSA","407424887","-739302751","",""
"10855","0.000893","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10856","0.099364","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10857","0.100140","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10858","0.018284","","SiemensI_12:17:8c","-160,-160","","","","","SAE J2735 (2016)","","","","-160,-160"
"10859","0.081490","","SiemensI_12:20:0c","-220,-220","","","","","SAE J2735 (2016)","","","","-220,-220"
"10860","0.000467","","SiemensI_12:17:8c","","","0x00008002","700","","WSA","407442378","-739298135","",""
"10861","0.000777","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10862","0.027382","","SiemensI_12:22:28","-220,-220","","","","","SAE J2735 (2016)","","","","-220,-220"
"10863","0.071494","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10864","0.013684","","SiemensI_12:17:8c","-200,-200","","","","","SAE J2735 (2016)","","","","-200,-200"
"10865","0.006309","","SiemensI_12:20:0c","-130,-130","","","","","SAE J2735 (2016)","","","","-130,-130"
"10866","0.080003","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10867","0.000622","","SiemensI_12:22:28","","","0xe0000017","64236","","WSA","407425177","-739311200","",""
"10868","0.099386","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10869","0.099890","","SiemensI_12:22:28","","","0x00008002","700","","WSA","407425177","-739311200","",""
"10870","0.000754","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10871","0.017381","","SiemensI_12:17:8c","-160,-160","","","","","SAE J2735 (2016)","","","","-160,-160"
"10872","0.081882","","SiemensI_12:20:0c","-220,-220","","","","","SAE J2735 (2016)","","","","-220,-220"
"10873","0.000744","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10874","0.000621","","SiemensI_12:20:0c","","","0x00008002","700","","WSA","407424888","-739302751","",""
"10875","0.027635","","SiemensI_12:22:28","-220,-220","","","","","SAE J2735 (2016)","","","","-220,-220"
"10876","0.071037","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10877","0.000990","","SiemensI_12:17:8c","","","0xe0000003,0xe0000003,0xe0000003,0xe0000003,0xe0000003","64636","","WSA","407442378","-739298135","",""
"10878","0.013528","","SiemensI_12:17:8c","-200,-200","","","","","SAE J2735 (2016)","","","","-200,-200"
"10879","0.005461","","SiemensI_12:20:0c","-130,-130","","","","","SAE J2735 (2016)","","","","-130,-130"
"10880","0.079967","","SiemensI_12:20:0c","","","0xe0000017","64536","","WSA","407424887","-739302751","",""
"10881","0.000504","","SiemensI_12:17:8c","","","0xe0000017","64636","","WSA","407442378","-739298135","",""
"10882","0.000634","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10883","0.099065","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10884","0.099817","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10885","0.017024","","SiemensI_12:17:8c","-160,-160","","","","","SAE J2735 (2016)","","","","-160,-160"
"10886","0.083015","","SiemensI_12:20:0c","-220,-220","","","","","SAE J2735 (2016)","","","","-220,-220"
"10887","0.000865","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10888","0.027639","","SiemensI_12:22:28","-220,-220","","","","","SAE J2735 (2016)","","","","-220,-220"
"10889","0.071475","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10890","0.012139","","SiemensI_12:17:8c","-200,-200","","","","","SAE J2735 (2016)","","","","-200,-200"
"10891","0.007922","","SiemensI_12:22:28","","","0xe0000017","64236","","WSA","407425177","-739311200","",""
"10892","0.001242","","SiemensI_12:20:0c","-130,-130","","","","","SAE J2735 (2016)","","","","-130,-130"
"10893","0.047537","","fc00::5c88:47ff:fe46:edc4","","Chat,Note","","","","TCP","","","",""
"10894","0.031167","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10895","0.100149","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10896","0.019502","","SiemensI_12:22:28","","","0x00008002","700","","WSA","407425177","-739311200","",""
"10897","0.080506","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10898","0.016511","","SiemensI_12:17:8c","-160,-160","","","","","SAE J2735 (2016)","","","","-160,-160"
"10899","0.083241","","SiemensI_12:20:0c","-220,-220","","","","","SAE J2735 (2016)","","","","-220,-220"
"10900","0.000865","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10901","0.000653","","SiemensI_12:20:0c","","","0x00008002","700","","WSA","407424888","-739302751","",""
"10902","0.026857","","SiemensI_12:22:28","-220,-220","","","","","SAE J2735 (2016)","","","","-220,-220"
"10903","0.071956","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10904","0.000663","","SiemensI_12:17:8c","","","0xe0000017","64636","","WSA","407442378","-739298135","",""
"10905","0.010795","","SiemensI_12:17:8c","-200,-200","","","","","SAE J2735 (2016)","","","","-200,-200"
"10906","0.008231","","SiemensI_12:20:0c","-130,-130","","","","","SAE J2735 (2016)","","","","-130,-130"
"10907","0.079993","","SiemensI_12:20:0c","","","0xe0000017","64536","","WSA","407424887","-739302751","",""
"10908","0.000876","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10909","0.099252","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10910","0.001003","","SiemensI_12:22:28","","","0xe0000003,0xe0000003,0xe0000003,0xe0000003,0xe0000003","700","","WSA","407425177","-739311200","",""
"10911","0.099115","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10912","0.015780","","SiemensI_12:17:8c","-160,-160","","","","","SAE J2735 (2016)","","","","-160,-160"
"10913","0.083980","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10914","0.000623","","SiemensI_12:17:8c","","","0x00008002","700","","WSA","407442378","-739298135","",""
"10915","0.000752","","SiemensI_12:20:0c","-220,-220","","","","","SAE J2735 (2016)","","","","-220,-220"
"10916","0.027051","","SiemensI_12:22:28","-220,-220","","","","","SAE J2735 (2016)","","","","-220,-220"
"10917","0.071714","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10918","0.010635","","SiemensI_12:17:8c","-200,-200","","","","","SAE J2735 (2016)","","","","-200,-200"
"10919","0.011604","","SiemensI_12:22:28","","","0xe0000017","64236","","WSA","407425177","-739311200","",""
"10920","0.005276","","SiemensI_12:20:0c","-130,-130","","","","","SAE J2735 (2016)","","","","-130,-130"
"10921","0.072481","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10922","0.099893","","SiemensI_12:20:0c","","","0x00000026,0xeffffffe","700","","WSA","407424888","-739302751","",""
"10923","0.019519","","SiemensI_12:22:28","","","0x00008002","700","","WSA","407425177","-739311200","",""
